,hoax,valid
krebet,0.00011951379769353526,0.0001955177433027344
kredibel,0.0002390275953870705,9.77588716513672e-05
kriminal,0.0002390275953870705,9.77588716513672e-05
krisis,0.00027500483338854136,0.0002715889315143399
kristal,0.00029605016849892197,9.77588716513672e-05
kristalina,0.00011951379769353526,0.0001955177433027344
kristen,0.00027500483338854136,0.0001955177433027344
kriteria,0.00011951379769353526,0.00024216057880501314
kritik,0.0002390275953870705,0.00024216057880501314
kritis,0.0002390275953870705,0.00025437444872138793
kritisi,0.00011951379769353526,0.0001955177433027344
krl,0.00011951379769353526,0.00024216057880501314
krn,0.0003320274065003928,9.77588716513672e-05
kronis,0.00011951379769353526,0.0001955177433027344
kronologi,0.00011951379769353526,0.0001955177433027344
kronologis,0.00027500483338854136,9.77588716513672e-05
krusial,0.00011951379769353526,0.0001955177433027344
ktp,0.0002390275953870705,0.0003104910977470536
kualitas,0.0002390275953870705,0.0002638482622447748
kuartal,0.00011951379769353526,0.0002638482622447748
kuasa,0.0003320274065003928,0.0001955177433027344
kuat,0.0003320274065003928,0.00030756192683863685
kuba,0.00011951379769353526,0.0002638482622447748
kubis,0.0003109820713900122,0.0001955177433027344
kubu,0.00011951379769353526,0.0001955177433027344
kubur,0.00032256415507913493,9.77588716513672e-05
kudus,0.00027500483338854136,0.00022494609601206116
kuitansi,0.00011951379769353526,0.0001955177433027344
kuliah,0.00011951379769353526,0.0001955177433027344
kuliner,0.00011951379769353526,0.00022494609601206116
kulit,0.0002390275953870705,9.77588716513672e-05
kulkas,0.00011951379769353526,0.00022494609601206116
kumamoto,0.00011951379769353526,0.0001955177433027344
kuman,0.0002390275953870705,0.0001955177433027344
kumandang,0.00011951379769353526,0.0001955177433027344
kumis,0.00011951379769353526,0.0001955177433027344
kumpar,0.00027500483338854136,9.77588716513672e-05
kumpul,0.00027500483338854136,0.0002781335741293101
kumuh,0.00011951379769353526,0.0001955177433027344
kumulatif,0.00011951379769353526,0.0002888034143072919
kumur,0.00027500483338854136,9.77588716513672e-05
kunci,0.0002390275953870705,0.00024216057880501314
kuning,0.00011951379769353526,0.00025437444872138793
kunjung,0.0003634883900805981,0.0002638482622447748
kuntu,0.00011951379769353526,0.0002715889315143399
kuota,0.00011951379769353526,0.0002781335741293101
kupat,0.00011951379769353526,0.0002715889315143399
kurang-lebih,0.00011951379769353526,0.0001955177433027344
kurban,0.00011951379769353526,0.0001955177433027344
kurniawan,0.00011951379769353526,0.0001955177433027344
kursi,0.0002390275953870705,0.0001955177433027344
kurun,0.00011951379769353526,0.00022494609601206116
kurung,0.0002390275953870705,9.77588716513672e-05
kurva,0.00011951379769353526,0.00022494609601206116
kusdinar,0.00011951379769353526,0.0001955177433027344
kuswaeri,0.00011951379769353526,0.0001955177433027344
kuta,0.00029605016849892197,9.77588716513672e-05
kutat,0.00011951379769353526,0.0001955177433027344
kutip,0.00032256415507913493,0.00030756192683863685
kvac,0.0002390275953870705,9.77588716513672e-05
kwitansi,0.00027500483338854136,9.77588716513672e-05
kyai,0.00029605016849892197,9.77588716513672e-05
kyushu,0.00011951379769353526,0.0001955177433027344
la,0.00011951379769353526,0.0001955177433027344
lab,0.0003109820713900122,0.0002781335741293101
label,0.0002390275953870705,9.77588716513672e-05
laboratorium,0.0003320274065003928,0.0003010172842236667
labuh,0.00027500483338854136,0.00024216057880501314
lacak,0.00011951379769353526,0.0003104910977470536
laen,0.0002390275953870705,9.77588716513672e-05
lafadz,0.0002390275953870705,9.77588716513672e-05
laga,0.00011951379769353526,0.00024216057880501314
lagu,0.0002390275953870705,0.00022494609601206116
lahan,0.00011951379769353526,0.0003104910977470536
lahir,0.00032256415507913493,0.00029327661495410156
laikum,0.00027500483338854136,9.77588716513672e-05
laju,0.00011951379769353526,0.00022494609601206116
laki,0.00011951379769353526,0.000361607133896142
lakon,0.00011951379769353526,0.00022494609601206116
laksana,0.0003860832188489022,0.0003439659526520687
laktat,0.0002390275953870705,9.77588716513672e-05
laku,0.00044102934775800464,0.00043320512146093786
lalai,0.00011951379769353526,0.0001955177433027344
lam,0.00011951379769353526,0.00025437444872138793
lama2,0.0002390275953870705,9.77588716513672e-05
laman,0.0002390275953870705,0.0002781335741293101
lamar,0.0002390275953870705,9.77588716513672e-05
lambat,0.00029605016849892197,0.0002638482622447748
lampau,0.00011951379769353526,0.00022494609601206116
lampu,0.00011951379769353526,0.00022494609601206116
lampung,0.00027500483338854136,0.0001955177433027344
lancar,0.00011951379769353526,0.00022494609601206116
lancet,0.00011951379769353526,0.0001955177433027344
landa,0.00011951379769353526,0.00025437444872138793
landas,0.0002390275953870705,9.77588716513672e-05
langgar,0.0003109820713900122,0.00031823176701661866
langit,0.0002390275953870705,0.0001955177433027344
langka,0.00011951379769353526,0.00022494609601206116
langkah,0.0002390275953870705,0.00034265950684936824
langsung,0.00036800464450186367,0.0003589801431851982
lanjur,0.00011951379769353526,0.0001955177433027344
lansia,0.00011951379769353526,0.00024216057880501314
lansir,0.00027500483338854136,0.00031580504148131627
lantai,0.00027500483338854136,0.00025437444872138793
lantar,0.00011951379769353526,0.0003010172842236667
lantas,0.0002390275953870705,0.00025437444872138793
lanud,0.0002390275953870705,9.77588716513672e-05
lapaas,0.0002390275953870705,9.77588716513672e-05
lapak,0.00011951379769353526,0.0001955177433027344
lapang,0.0003109820713900122,0.00029327661495410156
lapas,0.00029605016849892197,0.0001955177433027344
lapis,0.0002390275953870705,9.77588716513672e-05
lapor,0.0003721591958367283,0.0003727461074498326
larang,0.00035854139308060575,0.0002838028014307147
lari,0.00027500483338854136,0.0001955177433027344
larut,0.00011951379769353526,0.00022494609601206116
lat,0.00011951379769353526,0.0001955177433027344
latih,0.0003109820713900122,0.0002638482622447748
latin,0.00011951379769353526,0.0001955177433027344
latrobe,0.00011951379769353526,0.0001955177433027344
laut,0.00029605016849892197,0.0002781335741293101
lawan,0.00035854139308060575,0.0002888034143072919
layak,0.00027500483338854136,0.0002781335741293101
layan,0.00032256415507913493,0.00035318167335319595
layang,0.0002390275953870705,0.00022494609601206116
layar,0.00029605016849892197,9.77588716513672e-05
lbp,0.0002390275953870705,9.77588716513672e-05
leader,0.00011951379769353526,0.0001955177433027344
leasing,0.0002390275953870705,9.77588716513672e-05
leask,0.00011951379769353526,0.00022494609601206116
least,0.00027500483338854136,9.77588716513672e-05
lebar,0.00029605016849892197,9.77588716513672e-05
lebaran,0.0002390275953870705,0.00022494609601206116
ledak,0.00011951379769353526,0.00022494609601206116
leg,0.00011951379769353526,0.00022494609601206116
lega,0.00027500483338854136,0.0001955177433027344
legal,0.00027500483338854136,9.77588716513672e-05
legi,0.0002390275953870705,9.77588716513672e-05
leher,0.00011951379769353526,0.00022494609601206116
lejit,0.00011951379769353526,0.0001955177433027344
lekat,0.00011951379769353526,0.0001955177433027344
lelah,0.0002390275953870705,0.00025437444872138793
lem,0.00011951379769353526,0.0001955177433027344
lemah,0.00027500483338854136,0.0001955177433027344
lembab,0.00011951379769353526,0.0001955177433027344
lembaga,0.00011951379769353526,0.0002715889315143399
lembar,0.0002390275953870705,0.0001955177433027344
lemon,0.0003320274065003928,9.77588716513672e-05
lempar,0.00011951379769353526,0.0001955177433027344
lendir,0.00011951379769353526,0.0001955177433027344
lengah,0.00011951379769353526,0.0001955177433027344
lengan,0.0002390275953870705,9.77588716513672e-05
lengang,0.00011951379769353526,0.00022494609601206116
lengkap,0.0003109820713900122,0.0002838028014307147
lenyap,0.0002390275953870705,9.77588716513672e-05
lepas,0.0002390275953870705,0.00032270496766342833
lestari,0.00027500483338854136,9.77588716513672e-05
let,0.0002390275953870705,9.77588716513672e-05
letak,0.0003109820713900122,0.00029327661495410156
level,0.0002390275953870705,0.00024216057880501314
lho,0.0002390275953870705,9.77588716513672e-05
li,0.0002390275953870705,9.77588716513672e-05
li-meng,0.0002390275953870705,9.77588716513672e-05
liaoning,0.00011951379769353526,0.00025437444872138793
liaoyu,0.00011951379769353526,0.00022494609601206116
liar,0.00011951379769353526,0.00022494609601206116
libat,0.0002390275953870705,0.0003010172842236667
libur,0.00029605016849892197,0.0002888034143072919
licik,0.0002390275953870705,9.77588716513672e-05
lie,0.0002390275953870705,9.77588716513672e-05
lies,0.00011951379769353526,0.0001955177433027344
lifenews,0.0002390275953870705,9.77588716513672e-05
liga,0.00011951379769353526,0.0002715889315143399
lightsticknya,0.0002390275953870705,9.77588716513672e-05
lihat,0.00032256415507913493,0.00035420476234091565
lilah,0.00011951379769353526,0.0001955177433027344
lilin,0.00011951379769353526,0.0001955177433027344
limawan,0.00011951379769353526,0.00022494609601206116
limpopo,0.0002390275953870705,9.77588716513672e-05
limut,0.0002390275953870705,9.77588716513672e-05
lindung,0.00035307274161077334,0.00031580504148131627
line,0.0002390275953870705,0.0001955177433027344
lingkung,0.00034695930939148306,0.0003247764096315889
lingkup,0.00011951379769353526,0.0001955177433027344
lini,0.00011951379769353526,0.00025437444872138793
linkedin,0.00011951379769353526,0.0001955177433027344
linmas,0.00011951379769353526,0.00022494609601206116
lintas,0.0002390275953870705,0.0002715889315143399
lion,0.0002390275953870705,9.77588716513672e-05
lipat,0.0002390275953870705,0.0002715889315143399
liput,0.00011951379769353526,0.00022494609601206116
lisa,0.00011951379769353526,0.0001955177433027344
list,0.0002390275953870705,9.77588716513672e-05
listrik,0.0003109820713900122,0.0001955177433027344
literasi,0.0002390275953870705,0.0001955177433027344
liur,0.00011951379769353526,0.00022494609601206116
live,0.0002390275953870705,9.77588716513672e-05
lobbu,0.00011951379769353526,0.0001955177433027344
lock,0.0002390275953870705,9.77588716513672e-05
lockdown,0.0003634883900805981,0.0003247764096315889
logam,0.00011951379769353526,0.0002838028014307147
logika,0.00027500483338854136,0.0001955177433027344
logistik,0.00011951379769353526,0.0001955177433027344
logo,0.00027500483338854136,9.77588716513672e-05
loh,0.00011951379769353526,0.0001955177433027344
lokal,0.00011951379769353526,0.0002715889315143399
lokasi,0.00027500483338854136,0.00029732311714979
lolos,0.00011951379769353526,0.0001955177433027344
lomba,0.00027500483338854136,9.77588716513672e-05
longgar,0.00027500483338854136,0.00029327661495410156
lonjak,0.00011951379769353526,0.00031323115414004147
loyalitas,0.0002390275953870705,9.77588716513672e-05
lpdp,0.00011951379769353526,0.0001955177433027344
luang,0.00011951379769353526,0.0001955177433027344
luas,0.00029605016849892197,0.00029327661495410156
lubang,0.00011951379769353526,0.00025437444872138793
luda,0.0002390275953870705,9.77588716513672e-05
luhut,0.00027500483338854136,9.77588716513672e-05
luka,0.00011951379769353526,0.0001955177433027344
luke,0.00034695930939148306,9.77588716513672e-05
lukman,0.0002390275953870705,9.77588716513672e-05
lulus,0.00011951379769353526,0.00022494609601206116
lumur,0.00011951379769353526,0.0001955177433027344
luncur,0.00027500483338854136,0.00024216057880501314
lupa,0.0002390275953870705,0.00025437444872138793
lurah,0.00027500483338854136,0.0003010172842236667
lurus,0.0002390275953870705,9.77588716513672e-05
m,0.00029605016849892197,0.0002715889315143399
ma,0.00027500483338854136,9.77588716513672e-05
maaf,0.0002390275953870705,9.77588716513672e-05
mabes,0.00027500483338854136,9.77588716513672e-05
mabuk,0.00027500483338854136,9.77588716513672e-05
made,0.0002390275953870705,9.77588716513672e-05
madinah,0.0002390275953870705,9.77588716513672e-05
madiun,0.0002390275953870705,0.0002781335741293101
madiunpos,0.00011951379769353526,0.0001955177433027344
madrid,0.00011951379769353526,0.0002838028014307147
madura,0.00011951379769353526,0.0001955177433027344
magnet,0.00011951379769353526,0.0001955177433027344
magnum,0.0002390275953870705,9.77588716513672e-05
mahal,0.0002390275953870705,0.00025437444872138793
mahasiswa,0.00011951379769353526,0.00024216057880501314
mahkota,0.00011951379769353526,0.00024216057880501314
maidi,0.00011951379769353526,0.00025437444872138793
maimoen,0.00011951379769353526,0.0001955177433027344
main,0.00032256415507913493,0.0003205272524520056
majalah,0.0002390275953870705,0.0001955177433027344
majasari,0.00011951379769353526,0.0001955177433027344
majelis,0.00029605016849892197,0.0001955177433027344
maju,0.0002390275953870705,0.0002781335741293101
makalah,0.00011951379769353526,0.0001955177433027344
makam,0.00029605016849892197,0.0002838028014307147
makan,0.0003890499796122442,0.00029732311714979
makasih,0.0002390275953870705,9.77588716513672e-05
makassar,0.00011951379769353526,0.0002781335741293101
maker,0.00011951379769353526,0.0001955177433027344
makes,0.0002390275953870705,9.77588716513672e-05
makgodu,0.0002390275953870705,9.77588716513672e-05
makkah,0.0002390275953870705,9.77588716513672e-05
makkasau,0.00011951379769353526,0.0001955177433027344
maklum,0.0002390275953870705,9.77588716513672e-05
makmur,0.0002390275953870705,9.77588716513672e-05
makna,0.0002390275953870705,0.0001955177433027344
maksimal,0.0002390275953870705,0.0002715889315143399
maksimum,0.0002390275953870705,9.77588716513672e-05
maksud,0.00011951379769353526,0.00025437444872138793
mal,0.0002390275953870705,0.00024216057880501314
mala,0.0002390275953870705,9.77588716513672e-05
malam,0.00034695930939148306,0.0003267514698591167
malaysia,0.00029605016849892197,9.77588716513672e-05
malik,0.00011951379769353526,0.00022494609601206116
maliki,0.00011951379769353526,0.00022494609601206116
mall,0.0003320274065003928,9.77588716513672e-05
malpass,0.00011951379769353526,0.0001955177433027344
malu,0.00011951379769353526,0.00025437444872138793
malut,0.00011951379769353526,0.00022494609601206116
manager,0.0002390275953870705,0.0001955177433027344
managing,0.00011951379769353526,0.0001955177433027344
manajemen,0.00027500483338854136,0.0001955177433027344
manar,0.0002390275953870705,9.77588716513672e-05
mancanegara,0.00011951379769353526,0.0001955177433027344
manchester,0.00011951379769353526,0.00024216057880501314
mandai,0.00011951379769353526,0.00022494609601206116
mandiri,0.00034695930939148306,0.0003640810067305875
manek,0.0002390275953870705,9.77588716513672e-05
manfaat,0.0003320274065003928,0.0002638482622447748
mangga,0.0002390275953870705,9.77588716513672e-05
mangkas,0.00011951379769353526,0.0001955177433027344
mangkuhui,0.0002390275953870705,9.77588716513672e-05
manis,0.00011951379769353526,0.0002781335741293101
manisrenggo,0.00011951379769353526,0.0001955177433027344
manji,0.00011951379769353526,0.0001955177433027344
manjur,0.00011951379769353526,0.0001955177433027344
mantan,0.00029605016849892197,0.0002638482622447748
mantap,0.00027500483338854136,9.77588716513672e-05
manufaktur,0.00011951379769353526,0.0001955177433027344
manula,0.0002390275953870705,9.77588716513672e-05
manusia,0.00036800464450186367,0.0003044155885077922
maphar,0.00011951379769353526,0.00022494609601206116
mapolda,0.00011951379769353526,0.00022494609601206116
mapolresta,0.00011951379769353526,0.0001955177433027344
mar,0.00011951379769353526,0.0001955177433027344
mara,0.0002390275953870705,9.77588716513672e-05
marah,0.0002390275953870705,9.77588716513672e-05
marak,0.00011951379769353526,0.0001955177433027344
maret,0.0003918562945512266,0.00030756192683863685
maret-mei,0.00011951379769353526,0.0001955177433027344
margin,0.00011951379769353526,0.0001955177433027344
mari,0.00035854139308060575,0.00024216057880501314
maria,0.00027500483338854136,9.77588716513672e-05
mariano,0.00011951379769353526,0.0002638482622447748
marima,0.0002390275953870705,9.77588716513672e-05
marinir,0.0002390275953870705,0.00022494609601206116
markas,0.0002390275953870705,0.0001955177433027344
marketing,0.00011951379769353526,0.0001955177433027344
markotop,0.0002390275953870705,9.77588716513672e-05
maros,0.00011951379769353526,0.00025437444872138793
marsekal,0.0002390275953870705,9.77588716513672e-05
marsudi,0.00011951379769353526,0.0002638482622447748
martha,0.0002390275953870705,9.77588716513672e-05
martodirdjo,0.00011951379769353526,0.00024216057880501314
maruf,0.0002390275953870705,9.77588716513672e-05
maruyama,0.00011951379769353526,0.0001955177433027344
mary-louise,0.00011951379769353526,0.0001955177433027344
masak,0.0002390275953870705,0.00022494609601206116
masal,0.0002390275953870705,0.0001955177433027344
masaran,0.00011951379769353526,0.00025437444872138793
masif,0.00011951379769353526,0.0002638482622447748
masing2,0.0002390275953870705,9.77588716513672e-05
masjid,0.0003320274065003928,0.00029732311714979
maskapai,0.00011951379769353526,0.0001955177433027344
masker,0.00041009531472262483,0.0004173827679276502
maskser,0.00011951379769353526,0.0001955177433027344
masman,0.0002390275953870705,9.77588716513672e-05
mass,0.0002390275953870705,9.77588716513672e-05
massa,0.00027500483338854136,9.77588716513672e-05
massal,0.00032256415507913493,0.0003104910977470536
masuk,0.0004317775189624725,0.0003727461074498326
masyakarat,0.00011951379769353526,0.00022494609601206116
masyarakar,0.00011951379769353526,0.0001955177433027344
masyarakat,0.0003918562945512266,0.00039270064663577244
mata,0.00034002847157253756,0.00029732311714979
matahari,0.0002390275953870705,0.0002638482622447748
matang,0.00011951379769353526,0.00022494609601206116
mataram,0.0002390275953870705,9.77588716513672e-05
mati,0.00043424961392598063,0.00033217878118681524
maura,0.00027500483338854136,9.77588716513672e-05
may,0.0002390275953870705,9.77588716513672e-05
mayat,0.00034002847157253756,9.77588716513672e-05
mayjen,0.0002390275953870705,9.77588716513672e-05
mayor,0.00011951379769353526,0.0002715889315143399
mayoritas,0.00011951379769353526,0.0002638482622447748
mb,0.0002390275953870705,9.77588716513672e-05
mbok,0.0002390275953870705,9.77588716513672e-05
mclaws,0.00011951379769353526,0.00025437444872138793
medan,0.0002390275953870705,0.00024216057880501314
medarat,0.0002390275953870705,9.77588716513672e-05
media,0.00034002847157253756,0.00029732311714979
medical,0.0002390275953870705,0.0001955177433027344
medicine,0.00011951379769353526,0.00022494609601206116
medik,0.00011951379769353526,0.0001955177433027344
medin,0.00011951379769353526,0.0001955177433027344
medis,0.00036800464450186367,0.0003010172842236667
meditasi,0.0002390275953870705,9.77588716513672e-05
medium,0.00034695930939148306,9.77588716513672e-05
medsos,0.0002390275953870705,9.77588716513672e-05
mega,0.0002390275953870705,9.77588716513672e-05
mei,0.00035307274161077334,0.0003104910977470536
meja,0.00027500483338854136,0.0001955177433027344
mejadi,0.00011951379769353526,0.0001955177433027344
mejeng,0.00011951379769353526,0.0001955177433027344
mekah,0.0002390275953870705,9.77588716513672e-05
mekanisme,0.0002390275953870705,9.77588716513672e-05
meksiko,0.00011951379769353526,0.00025437444872138793
melbourne,0.00011951379769353526,0.0002781335741293101
melockdown,0.0002390275953870705,9.77588716513672e-05
mem-backup,0.00011951379769353526,0.0001955177433027344
memberitahu,0.0002390275953870705,9.77588716513672e-05
memberitahukan,0.0002390275953870705,9.77588716513672e-05
memeberikan,0.00011951379769353526,0.0001955177433027344
meminimalisir,0.0002390275953870705,0.0001955177433027344
memori,0.00027500483338854136,9.77588716513672e-05
mempan,0.0002390275953870705,9.77588716513672e-05
memperisiapkan,0.00011951379769353526,0.0001955177433027344
menacwy,0.00011951379769353526,0.0001955177433027344
menang,0.00011951379769353526,0.00025437444872138793
menawi,0.0002390275953870705,9.77588716513672e-05
menbantu,0.0002390275953870705,9.77588716513672e-05
mending,0.0002390275953870705,9.77588716513672e-05
meng-autopsi,0.0002390275953870705,9.77588716513672e-05
mengatasnamakan,0.0002390275953870705,9.77588716513672e-05
menghimbau,0.0003109820713900122,9.77588716513672e-05
mengigatkan,0.0002390275953870705,9.77588716513672e-05
mengijinkan,0.00011951379769353526,0.0001955177433027344
mengklim,0.0002390275953870705,9.77588716513672e-05
mengoksigenasi,0.0002390275953870705,9.77588716513672e-05
mengtes,0.00011951379769353526,0.0001955177433027344
mengwi,0.00011951379769353526,0.0001955177433027344
menhan,0.00027500483338854136,9.77588716513672e-05
menhub,0.00027500483338854136,9.77588716513672e-05
menimbah,0.00011951379769353526,0.0001955177433027344
menindaklanjuti,0.0002390275953870705,0.00022494609601206116
meningga,0.00011951379769353526,0.0001955177433027344
menit,0.00027500483338854136,9.77588716513672e-05
menkes,0.0002390275953870705,0.0001955177433027344
menko,0.00011951379769353526,0.0001955177433027344
mennghindari,0.00011951379769353526,0.0001955177433027344
mentah,0.0002390275953870705,9.77588716513672e-05
mental,0.00011951379769353526,0.0001955177433027344
menteng,0.0002390275953870705,9.77588716513672e-05
menteri,0.0003829365473929539,0.0003607494049558858
mentimun,0.00011951379769353526,0.00022494609601206116
menunjukkanya,0.00011951379769353526,0.0001955177433027344
menurtnya,0.00011951379769353526,0.0001955177433027344
mer-c,0.00011951379769353526,0.0001955177433027344
merah,0.0003109820713900122,0.00031323115414004147
merang,0.0002390275953870705,9.77588716513672e-05
merangsek,0.00011951379769353526,0.0001955177433027344
merauke,0.0002390275953870705,9.77588716513672e-05
merinci,0.00011951379769353526,0.0001955177433027344
merosot,0.00011951379769353526,0.0001955177433027344
merta,0.0002390275953870705,0.0001955177433027344
mes,0.00011951379769353526,0.00022494609601206116
mesin,0.00011951379769353526,0.0001955177433027344
mesir,0.0003109820713900122,0.0002838028014307147
mesjid,0.0003320274065003928,9.77588716513672e-05
mesti,0.0003109820713900122,0.00022494609601206116
meta,0.00011951379769353526,0.0001955177433027344
meter,0.0002390275953870705,0.00025437444872138793
metode,0.00011951379769353526,0.0003010172842236667
metro,0.00011951379769353526,0.0002781335741293101
metropolitan,0.00011951379769353526,0.00022494609601206116
meungkin,0.00011951379769353526,0.0001955177433027344
meutya,0.0002390275953870705,9.77588716513672e-05
mewah,0.00027500483338854136,9.77588716513672e-05
meyerowitz-katz,0.00011951379769353526,0.00022494609601206116
mgmp,0.0002390275953870705,9.77588716513672e-05
mgr,0.0002390275953870705,9.77588716513672e-05
mi,0.0002390275953870705,9.77588716513672e-05
mialgia,0.00011951379769353526,0.0001955177433027344
michael,0.00011951379769353526,0.0001955177433027344
microsoft,0.00027500483338854136,9.77588716513672e-05
mie,0.00011951379769353526,0.0001955177433027344
mif,0.00011951379769353526,0.00022494609601206116
mike,0.00011951379769353526,0.0001955177433027344
mikro,0.0003320274065003928,0.0001955177433027344
mikrometer,0.00011951379769353526,0.00022494609601206116
mild,0.0002390275953870705,9.77588716513672e-05
miliar,0.00011951379769353526,0.00025437444872138793
miliarder,0.0002390275953870705,9.77588716513672e-05
milik,0.0003829365473929539,0.0003679084741918815
militer,0.00011951379769353526,0.00024216057880501314
milu,0.00011951379769353526,0.00024216057880501314
mimpi,0.0002390275953870705,9.77588716513672e-05
minat,0.00011951379769353526,0.0001955177433027344
minggu,0.0003890499796122442,0.000358067072757399
minggu-sabtu,0.00011951379769353526,0.0001955177433027344
minggu-selasa,0.00011951379769353526,0.0001955177433027344
mini,0.0002390275953870705,9.77588716513672e-05
minim,0.0002390275953870705,9.77588716513672e-05
minimal,0.0003109820713900122,0.0003044155885077922
minnesota,0.00011951379769353526,0.0001955177433027344
minum,0.00041198294757547926,0.00024216057880501314
minus,0.00011951379769353526,0.0003010172842236667
minyak,0.00027500483338854136,9.77588716513672e-05
misi,0.0002390275953870705,9.77588716513672e-05
misinformasi,0.00011951379769353526,0.0001955177433027344
miskin,0.00027500483338854136,0.0003010172842236667
misleading,0.0002390275953870705,9.77588716513672e-05
missouri,0.0002390275953870705,9.77588716513672e-05
misteri,0.0002390275953870705,9.77588716513672e-05
mitchell,0.00011951379769353526,0.00022494609601206116
mitigasi,0.00011951379769353526,0.0001955177433027344
mitra,0.00011951379769353526,0.00024216057880501314
mlah,0.0002390275953870705,9.77588716513672e-05
mlm,0.0002390275953870705,9.77588716513672e-05
mngeluarkan,0.00027500483338854136,9.77588716513672e-05
mnurs,0.00011951379769353526,0.0001955177433027344
mobil,0.00035307274161077334,0.0002781335741293101
mobilisasi,0.0002390275953870705,9.77588716513672e-05
mobilitas,0.0002390275953870705,9.77588716513672e-05
moda,0.00011951379769353526,0.0002638482622447748
modal,0.00011951379769353526,0.0001955177433027344
model,0.00011951379769353526,0.00022494609601206116
modern,0.00011951379769353526,0.0001955177433027344
moderna,0.00011951379769353526,0.0001955177433027344
modus,0.00027500483338854136,9.77588716513672e-05
moeldoko,0.0002390275953870705,9.77588716513672e-05
moestopo,0.0002390275953870705,9.77588716513672e-05
moewardi,0.00011951379769353526,0.00031580504148131627
moga,0.00036800464450186367,0.00025437444872138793
moh,0.0002390275953870705,9.77588716513672e-05
mohammad,0.00011951379769353526,0.00024216057880501314
mohon,0.00035307274161077334,0.00024216057880501314
mojosongo,0.00011951379769353526,0.00025437444872138793
molekuler,0.00011951379769353526,0.00022494609601206116
momen,0.0002390275953870705,0.0001955177433027344
monardo,0.00011951379769353526,0.0002715889315143399
monas,0.0002390275953870705,9.77588716513672e-05
mondar-mandir,0.00011951379769353526,0.0001955177433027344
money,0.00027500483338854136,9.77588716513672e-05
monitor,0.00011951379769353526,0.0001955177433027344
monitoring,0.0002390275953870705,9.77588716513672e-05
monoton,0.00011951379769353526,0.0001955177433027344
morales,0.00011951379769353526,0.00022494609601206116
moril,0.00011951379769353526,0.0001955177433027344
most,0.0002390275953870705,9.77588716513672e-05
motaain,0.0002390275953870705,9.77588716513672e-05
motivasi,0.00011951379769353526,0.00022494609601206116
moto,0.00011951379769353526,0.0001955177433027344
motor,0.0003109820713900122,0.00022494609601206116
mould,0.00029605016849892197,9.77588716513672e-05
mouth,0.0002390275953870705,9.77588716513672e-05
mph,0.00011951379769353526,0.0001955177433027344
mrk,0.0002390275953870705,9.77588716513672e-05
mrna-1273,0.00011951379769353526,0.0001955177433027344
mrs,0.00011951379769353526,0.0001955177433027344
msh,0.0002390275953870705,9.77588716513672e-05
mts,0.0002390275953870705,9.77588716513672e-05
mual,0.0002390275953870705,9.77588716513672e-05
muara,0.0002390275953870705,9.77588716513672e-05
muas,0.00011951379769353526,0.00022494609601206116
muat,0.0003320274065003928,0.00022494609601206116
muchlissoni,0.00011951379769353526,0.0001955177433027344
muda,0.0002390275953870705,0.0002781335741293101
mudah,0.00032256415507913493,0.0003044155885077922
mudian,0.00011951379769353526,0.00022494609601206116
mudik,0.00029605016849892197,0.00025437444872138793
muh,0.00011951379769353526,0.0001955177433027344
muhammad,0.0002390275953870705,0.0001955177433027344
mui,0.0003320274065003928,0.00022494609601206116
muka,0.0003320274065003928,0.00033991945045638036
mukim,0.00011951379769353526,0.0001955177433027344
mukti,0.00011951379769353526,0.0001955177433027344
muluk,0.0002390275953870705,9.77588716513672e-05
mulut,0.00029605016849892197,0.00031580504148131627
mulyani,0.00011951379769353526,0.0002838028014307147
mumpuni,0.00011951379769353526,0.0001955177433027344
muncul,0.00032256415507913493,0.00031823176701661866
murah,0.00011951379769353526,0.0001955177433027344
murni,0.0002390275953870705,0.0001955177433027344
murtiningsih,0.00011951379769353526,0.0001955177433027344
murung,0.0002390275953870705,9.77588716513672e-05
mus,0.00011951379769353526,0.0001955177433027344
museum,0.00011951379769353526,0.0001955177433027344
mushalla,0.0002390275953870705,9.77588716513672e-05
musibah,0.0002390275953870705,0.00022494609601206116
musikus,0.00011951379769353526,0.0001955177433027344
musim,0.0002390275953870705,0.00022494609601206116
muslihat,0.0002390275953870705,9.77588716513672e-05
muslim,0.00027500483338854136,0.00022494609601206116
musnah,0.0002390275953870705,9.77588716513672e-05
musri,0.0002390275953870705,9.77588716513672e-05
mustahil,0.00011951379769353526,0.0001955177433027344
musuh,0.00011951379769353526,0.0001955177433027344
musuk,0.00011951379769353526,0.0001955177433027344
musyawarah,0.00011951379769353526,0.00022494609601206116
muwardi,0.0002390275953870705,9.77588716513672e-05
mz,0.00011951379769353526,0.0001955177433027344
n,0.00011951379769353526,0.00022494609601206116
n95,0.00011951379769353526,0.0001955177433027344
nabi,0.00027500483338854136,9.77588716513672e-05
nada,0.00011951379769353526,0.00022494609601206116
nadi,0.0002390275953870705,9.77588716513672e-05
nafas,0.00032256415507913493,0.0002638482622447748
naik-turun,0.00011951379769353526,0.0001955177433027344
naim,0.00011951379769353526,0.00022494609601206116
nak,0.0002390275953870705,9.77588716513672e-05
nakes,0.0002390275953870705,0.0003413115797160446
nali,0.0002390275953870705,9.77588716513672e-05
nama,0.0003721591958367283,0.00029732311714979
nampak,0.00011951379769353526,0.0001955177433027344
nanang,0.00011951379769353526,0.0001955177433027344
